package	file	language	kind	name	standardizedName	status	line
shadowlist-utils	packages/shadowlist-utils/src/native/formatRelativeTime.ts	javascript	constant	dateMs	dateMs	standard	18
shadowlist-utils	packages/shadowlist-utils/src/native/formatRelativeTime.ts	javascript	constant	elapsedMs	elapsedMs	standard	19
shadowlist-utils	packages/shadowlist-utils/src/native/hooks/useKeyboardLift.ts	javascript	parameter	gap	gap	standard	15
shadowlist-utils	packages/shadowlist-utils/src/native/hooks/useKeyboardLift.ts	javascript	constant	insets	insets	standard	18
shadowlist-utils	packages/shadowlist-utils/src/native/hooks/useKeyboardLift.ts	javascript	constant	height	height	standard	19
shadowlist-utils	packages/shadowlist-utils/src/native/hooks/useKeyboardLift.ts	javascript	constant	safe	safe	standard	22
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	color	color	standard	22
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	useIconColor	useIconColor	standard	22
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	fallback	fallback	standard	23
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	theme	theme	standard	26
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	CHEVRON_ROTATION	CHEVRON_ROTATION	standard	32
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	CHEVRON_SHIFT	CHEVRON_SHIFT	standard	43
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	ChevronIcon	ChevronIcon	standard	50
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	size	size	standard	50
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	colorProp	colorProp	standard	52
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	strokeWidth	strokeWidth	standard	52
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	direction	direction	standard	53
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	color	color	standard	56
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	side	side	standard	57
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	k	k	standard	58
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	shift	shift	standard	59
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	colorProp	colorProp	standard	89
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	FolderIcon	FolderIcon	standard	89
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	size	size	standard	89
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	color	color	standard	90
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	DocIcon	DocIcon	standard	120
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	size	size	standard	120
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	colorProp	colorProp	standard	122
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	strokeWidth	strokeWidth	standard	122
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	color	color	standard	125
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	w	w	standard	126
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	h	h	standard	127
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	GripIcon	GripIcon	standard	169
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	size	size	standard	169
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	colorProp	colorProp	standard	171
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	strokeWidth	strokeWidth	standard	171
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	color	color	standard	174
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	line	line	standard	175
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	ArrowUpIcon	ArrowUpIcon	standard	197
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	size	size	standard	197
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	colorProp	colorProp	standard	199
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	strokeWidth	strokeWidth	standard	199
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	color	color	standard	202
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	head	head	standard	203
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	PlusIcon	PlusIcon	standard	246
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	size	size	standard	246
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	colorProp	colorProp	standard	248
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	strokeWidth	strokeWidth	standard	248
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	color	color	standard	251
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	bar	bar	standard	252
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	MicIcon	MicIcon	standard	288
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	size	size	standard	288
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	colorProp	colorProp	standard	290
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	strokeWidth	strokeWidth	standard	290
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	color	color	standard	293
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	capsuleWidth	capsuleWidth	standard	294
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	capsuleHeight	capsuleHeight	standard	295
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	holderWidth	holderWidth	standard	296
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	holderTop	holderTop	standard	297
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	holderHeight	holderHeight	standard	298
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	baseWidth	baseWidth	standard	299
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	CloseIcon	CloseIcon	standard	353
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	size	size	standard	353
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	colorProp	colorProp	standard	355
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	strokeWidth	strokeWidth	standard	355
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	color	color	standard	358
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	colorProp	colorProp	standard	372
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	size	size	standard	372
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	StopIcon	StopIcon	standard	372
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	color	color	standard	373
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	side	side	standard	374
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	CheckIcon	CheckIcon	standard	396
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	size	size	standard	396
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	colorProp	colorProp	standard	398
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	strokeWidth	strokeWidth	standard	398
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	color	color	standard	401
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	CopyIcon	CopyIcon	standard	425
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	size	size	standard	425
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	colorProp	colorProp	standard	427
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	strokeWidth	strokeWidth	standard	427
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	color	color	standard	430
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	sheet	sheet	standard	431
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	sheetStyle	sheetStyle	standard	432
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	RetryIcon	RetryIcon	standard	448
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	size	size	standard	448
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	colorProp	colorProp	standard	450
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	strokeWidth	strokeWidth	standard	450
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	color	color	standard	453
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	ring	ring	standard	454
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	head	head	standard	455
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	ShareIcon	ShareIcon	standard	493
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	size	size	standard	493
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	colorProp	colorProp	standard	495
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	strokeWidth	strokeWidth	standard	495
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	color	color	standard	498
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	trayWidth	trayWidth	standard	499
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	head	head	standard	500
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	colorProp	colorProp	standard	545
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	size	size	standard	545
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	SparkleIcon	SparkleIcon	standard	545
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	color	color	standard	546
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	side	side	standard	547
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	offset	offset	standard	548
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	PencilIcon	PencilIcon	standard	578
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	size	size	standard	578
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	colorProp	colorProp	standard	580
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	parameter	strokeWidth	strokeWidth	standard	580
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	color	color	standard	583
shadowlist-utils	packages/shadowlist-utils/src/native/icons.tsx	javascript	constant	barrel	barrel	standard	584
shadowlist-utils	packages/shadowlist-utils/src/native/internal/generateId.ts	javascript	variable	counter	counter	standard	1
shadowlist-utils	packages/shadowlist-utils/src/native/internal/keyboardAppearance.ts	javascript	parameter	theme	theme	standard	4
shadowlist-utils	packages/shadowlist-utils/src/native/internal/keyboardAppearance.ts	javascript	constant	hex	hex	standard	7
shadowlist-utils	packages/shadowlist-utils/src/native/internal/keyboardAppearance.ts	javascript	constant	b	b	standard	11
shadowlist-utils	packages/shadowlist-utils/src/native/internal/keyboardAppearance.ts	javascript	parameter	channel	channel	standard	11
shadowlist-utils	packages/shadowlist-utils/src/native/internal/keyboardAppearance.ts	javascript	constant	g	g	standard	11
shadowlist-utils	packages/shadowlist-utils/src/native/internal/keyboardAppearance.ts	javascript	constant	r	r	standard	11
shadowlist-utils	packages/shadowlist-utils/src/native/labels.ts	javascript	parameter	a	a	standard	3
shadowlist-utils	packages/shadowlist-utils/src/native/labels.ts	javascript	parameter	b	b	standard	3
shadowlist-utils	packages/shadowlist-utils/src/native/labels.ts	javascript	constant	aKeys	aKeys	standard	4
shadowlist-utils	packages/shadowlist-utils/src/native/labels.ts	javascript	parameter	key	key	standard	8
shadowlist-utils	packages/shadowlist-utils/src/native/labels.ts	javascript	parameter	defaults	defaults	standard	11
shadowlist-utils	packages/shadowlist-utils/src/native/labels.ts	javascript	parameter	overrides	overrides	standard	11
shadowlist-utils	packages/shadowlist-utils/src/native/labels.ts	javascript	constant	labels	labels	standard	15
shadowlist-utils	packages/shadowlist-utils/src/native/labels.ts	javascript	constant	key	key	standard	16
shadowlist-utils	packages/shadowlist-utils/src/native/labels.ts	javascript	constant	value	value	standard	17
shadowlist-utils	packages/shadowlist-utils/src/native/labels.ts	javascript	parameter	defaults	defaults	standard	29
shadowlist-utils	packages/shadowlist-utils/src/native/labels.ts	javascript	parameter	overrides	overrides	standard	30
shadowlist-utils	packages/shadowlist-utils/src/native/labels.ts	javascript	constant	cached	cached	standard	33
shadowlist-utils	packages/shadowlist-utils/src/native/labels.ts	javascript	constant	next	next	standard	34
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/labels.ts	javascript	constant	defaultMasonryLabels	defaultMasonryLabels	standard	5
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/Masonry.ts	javascript	constant	Masonry	Masonry	standard	4
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryCard.tsx	javascript	parameter	item	item	standard	19
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryCard.tsx	javascript	constant	MasonryCard	MasonryCard	standard	25
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryCard.tsx	javascript	parameter	imageStyle	imageStyle	standard	26
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryCard.tsx	javascript	parameter	item	item	standard	26
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryCard.tsx	javascript	parameter	labels	labels	standard	26
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryCard.tsx	javascript	parameter	onPress	onPress	standard	26
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryCard.tsx	javascript	parameter	style	style	standard	26
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryCard.tsx	javascript	constant	styles	styles	standard	27
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryCard.tsx	javascript	constant	l	l	standard	28
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryCard.tsx	javascript	constant	image	image	standard	29
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryCard.tsx	javascript	constant	title	title	standard	29
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryCard.tsx	javascript	constant	aspectRatio	aspectRatio	standard	30
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryCard.tsx	javascript	constant	accessibilityLabel	accessibilityLabel	standard	31
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryCard.tsx	javascript	constant	content	content	standard	33
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryCard.tsx	javascript	parameter	theme	theme	standard	75
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryCard.tsx	javascript	constant	useStyles	useStyles	standard	75
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryList.tsx	javascript	parameter	item	item	standard	21
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryList.tsx	javascript	constant	MasonryList	MasonryList	standard	25
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryList.tsx	javascript	parameter	labels	labels	standard	26
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryList.tsx	javascript	parameter	onPressItem	onPressItem	standard	26
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryList.tsx	javascript	parameter	props	props	standard	26
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryList.tsx	javascript	parameter	ref	ref	standard	26
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryList.tsx	javascript	parameter	renderElement	renderElement	standard	26
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryList.tsx	javascript	constant	cardLabels	cardLabels	standard	27
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryList.tsx	javascript	constant	renderCard	renderCard	standard	28
shadowlist-utils	packages/shadowlist-utils/src/native/masonry/MasonryList.tsx	javascript	parameter	element	element	standard	29
shadowlist-utils	packages/shadowlist-utils/src/native/nested/Nested.ts	javascript	constant	Nested	Nested	standard	4
shadowlist-utils	packages/shadowlist-utils/src/native/nested/NestedCard.tsx	javascript	parameter	item	item	standard	17
shadowlist-utils	packages/shadowlist-utils/src/native/nested/NestedCard.tsx	javascript	constant	NestedCard	NestedCard	standard	22
shadowlist-utils	packages/shadowlist-utils/src/native/nested/NestedCard.tsx	javascript	parameter	imageStyle	imageStyle	standard	23
shadowlist-utils	packages/shadowlist-utils/src/native/nested/NestedCard.tsx	javascript	parameter	item	item	standard	23
shadowlist-utils	packages/shadowlist-utils/src/native/nested/NestedCard.tsx	javascript	parameter	onPress	onPress	standard	23
shadowlist-utils	packages/shadowlist-utils/src/native/nested/NestedCard.tsx	javascript	parameter	style	style	standard	23
shadowlist-utils	packages/shadowlist-utils/src/native/nested/NestedCard.tsx	javascript	constant	styles	styles	standard	24
shadowlist-utils	packages/shadowlist-utils/src/native/nested/NestedCard.tsx	javascript	constant	content	content	standard	25
shadowlist-utils	packages/shadowlist-utils/src/native/nested/NestedCard.tsx	javascript	parameter	theme	theme	standard	58
shadowlist-utils	packages/shadowlist-utils/src/native/nested/NestedCard.tsx	javascript	constant	useStyles	useStyles	standard	58
shadowlist-utils	packages/shadowlist-utils/src/native/nested/NestedRow.tsx	javascript	parameter	card	card	standard	17
shadowlist-utils	packages/shadowlist-utils/src/native/nested/NestedRow.tsx	javascript	parameter	row	row	standard	17
shadowlist-utils	packages/shadowlist-utils/src/native/nested/NestedRow.tsx	javascript	parameter	element	element	standard	24
shadowlist-utils	packages/shadowlist-utils/src/native/nested/NestedRow.tsx	javascript	constant	renderCard	renderCard	standard	24
shadowlist-utils	packages/shadowlist-utils/src/native/nested/NestedRow.tsx	javascript	constant	NestedRow	NestedRow	standard	26
shadowlist-utils	packages/shadowlist-utils/src/native/nested/NestedRow.tsx	javascript	parameter	item	item	standard	27
shadowlist-utils	packages/shadowlist-utils/src/native/nested/NestedRow.tsx	javascript	parameter	onPressCard	onPressCard	standard	27
shadowlist-utils	packages/shadowlist-utils/src/native/nested/NestedRow.tsx	javascript	parameter	style	style	standard	27
shadowlist-utils	packages/shadowlist-utils/src/native/nested/NestedRow.tsx	javascript	parameter	titleStyle	titleStyle	standard	27
shadowlist-utils	packages/shadowlist-utils/src/native/nested/NestedRow.tsx	javascript	constant	styles	styles	standard	28
shadowlist-utils	packages/shadowlist-utils/src/native/nested/NestedRow.tsx	javascript	constant	renderPressableCard	renderPressableCard	standard	29
shadowlist-utils	packages/shadowlist-utils/src/native/nested/NestedRow.tsx	javascript	parameter	card	card	standard	30
shadowlist-utils	packages/shadowlist-utils/src/native/nested/NestedRow.tsx	javascript	parameter	theme	theme	standard	54
shadowlist-utils	packages/shadowlist-utils/src/native/nested/NestedRow.tsx	javascript	constant	useStyles	useStyles	standard	54
shadowlist-utils	packages/shadowlist-utils/src/native/poll/labels.ts	javascript	parameter	count	count	standard	2
shadowlist-utils	packages/shadowlist-utils/src/native/poll/labels.ts	javascript	parameter	label	label	standard	3
shadowlist-utils	packages/shadowlist-utils/src/native/poll/labels.ts	javascript	parameter	percent	percent	standard	3
shadowlist-utils	packages/shadowlist-utils/src/native/poll/labels.ts	javascript	constant	defaultPollLabels	defaultPollLabels	standard	6
shadowlist-utils	packages/shadowlist-utils/src/native/poll/labels.ts	javascript	parameter	count	count	standard	7
shadowlist-utils	packages/shadowlist-utils/src/native/poll/labels.ts	javascript	parameter	label	label	standard	8
shadowlist-utils	packages/shadowlist-utils/src/native/poll/labels.ts	javascript	parameter	percent	percent	standard	8
shadowlist-utils	packages/shadowlist-utils/src/native/poll/Poll.ts	javascript	constant	Poll	Poll	standard	5
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollFooter.tsx	javascript	constant	PollFooter	PollFooter	standard	19
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollFooter.tsx	javascript	parameter	labels	labels	standard	20
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollFooter.tsx	javascript	parameter	style	style	standard	20
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollFooter.tsx	javascript	parameter	totalVotes	totalVotes	standard	20
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollFooter.tsx	javascript	constant	styles	styles	standard	21
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollFooter.tsx	javascript	constant	l	l	standard	22
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollFooter.tsx	javascript	parameter	theme	theme	standard	31
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollFooter.tsx	javascript	constant	useStyles	useStyles	standard	31
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollList.tsx	javascript	parameter	optionId	optionId	standard	24
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollList.tsx	javascript	constant	PollList	PollList	standard	28
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollList.tsx	javascript	parameter	poll	poll	standard	30
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollList.tsx	javascript	parameter	renderElement	renderElement	standard	31
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollList.tsx	javascript	parameter	onVote	onVote	standard	32
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollList.tsx	javascript	parameter	labels	labels	standard	33
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollList.tsx	javascript	parameter	ListHeaderComponent	ListHeaderComponent	standard	34
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollList.tsx	javascript	parameter	ListFooterComponent	ListFooterComponent	standard	35
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollList.tsx	javascript	parameter	props	props	standard	37
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollList.tsx	javascript	parameter	ref	ref	standard	38
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollList.tsx	javascript	constant	options	options	standard	41
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollList.tsx	javascript	constant	question	question	standard	41
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollList.tsx	javascript	constant	selectedId	selectedId	standard	41
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollList.tsx	javascript	constant	mergedLabels	mergedLabels	standard	42
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollList.tsx	javascript	constant	leadingId	leadingId	standard	44
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollList.tsx	javascript	constant	totalVotes	totalVotes	standard	44
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollList.tsx	javascript	variable	total	total	standard	45
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollList.tsx	javascript	variable	leader	leader	standard	46
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollList.tsx	javascript	constant	option	option	standard	47
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollList.tsx	javascript	constant	renderOption	renderOption	standard	57
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollList.tsx	javascript	parameter	element	element	standard	58
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollList.tsx	javascript	constant	header	header	standard	71
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollList.tsx	javascript	constant	footer	footer	standard	80
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollRow.tsx	javascript	parameter	optionId	optionId	standard	20
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollRow.tsx	javascript	constant	PollRow	PollRow	standard	25
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollRow.tsx	javascript	parameter	option	option	standard	27
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollRow.tsx	javascript	parameter	totalVotes	totalVotes	standard	27
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollRow.tsx	javascript	parameter	isLeading	isLeading	standard	28
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollRow.tsx	javascript	parameter	isSelected	isSelected	standard	29
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollRow.tsx	javascript	parameter	onVote	onVote	standard	30
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollRow.tsx	javascript	parameter	labels	labels	standard	31
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollRow.tsx	javascript	parameter	style	style	standard	32
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollRow.tsx	javascript	constant	theme	theme	standard	35
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollRow.tsx	javascript	constant	styles	styles	standard	36
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollRow.tsx	javascript	constant	l	l	standard	37
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollRow.tsx	javascript	constant	percent	percent	standard	38
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollRow.tsx	javascript	constant	Icon	Icon	standard	40
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollRow.tsx	javascript	parameter	pressed	pressed	standard	43
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollRow.tsx	javascript	parameter	theme	theme	standard	93
shadowlist-utils	packages/shadowlist-utils/src/native/poll/PollRow.tsx	javascript	constant	useStyles	useStyles	standard	93
shadowlist-utils	packages/shadowlist-utils/src/native/primitives/Avatar.tsx	javascript	constant	Avatar	Avatar	standard	22
shadowlist-utils	packages/shadowlist-utils/src/native/primitives/Avatar.tsx	javascript	parameter	color	color	standard	23
shadowlist-utils	packages/shadowlist-utils/src/native/primitives/Avatar.tsx	javascript	parameter	name	name	standard	23
shadowlist-utils	packages/shadowlist-utils/src/native/primitives/Avatar.tsx	javascript	parameter	size	size	standard	23
shadowlist-utils	packages/shadowlist-utils/src/native/primitives/Avatar.tsx	javascript	parameter	style	style	standard	23
shadowlist-utils	packages/shadowlist-utils/src/native/primitives/Avatar.tsx	javascript	parameter	uri	uri	standard	23
shadowlist-utils	packages/shadowlist-utils/src/native/primitives/Avatar.tsx	javascript	constant	theme	theme	standard	24
shadowlist-utils	packages/shadowlist-utils/src/native/primitives/Avatar.tsx	javascript	constant	styles	styles	standard	25
shadowlist-utils	packages/shadowlist-utils/src/native/primitives/Avatar.tsx	javascript	parameter	theme	theme	standard	54
shadowlist-utils	packages/shadowlist-utils/src/native/primitives/Avatar.tsx	javascript	constant	useStyles	useStyles	standard	54
shadowlist-utils	packages/shadowlist-utils/src/native/primitives/avatarAppearance.ts	javascript	parameter	name	name	standard	2
shadowlist-utils	packages/shadowlist-utils/src/native/primitives/avatarAppearance.ts	javascript	parameter	palette	palette	standard	3
shadowlist-utils	packages/shadowlist-utils/src/native/primitives/avatarAppearance.ts	javascript	variable	hash	hash	standard	6
